,title,rating,review_count,price,publishing_house,binding,number_of_pages,paper_type,language,release_date,height,width,illustrated,thickness
2822,Мальчик на вершине горы,4.8,19.0,3606,Фантом Пресс,твердый переплет,336.0,оффсетная,русский,2021.0,170.0,110.0,нет,20.0
2823,Заживо в темноте,5.0,23.0,3313,Эксмо,твердый переплет,416.0,оффсетная,русский,2020.0,207.0,135.0,нет,25.0
2824,Сложение и вычитание в пределах 100,5.0,6.0,678,Стрекоза,мягкая обложка,32.0,оффсетная,русский,2019.0,236.0,166.0,нет,3.0
2825,Девочка. Девушка. Женщина,4.5,8.0,3564,АСТ,твердый переплет,288.0,оффсетная,русский,2022.0,216.0,168.0,нет,16.0
2826,"Хорошая девочка, дурная кровь",5.0,2.0,2564,АСТ,твердый переплет,352.0,пухлая,русский,2023.0,207.0,133.0,нет,28.0
2827,Элизиум,4.0,1.0,3082,Popcorn Books,мягкая обложка,304.0,оффсетная,русский,2022.0,208.49660407510987,144.30630990415335,нет,22.596082241301403
2828,Формирование общественного мнения,4.9,8.0,1000,АСТ,мягкая обложка,224.0,пухлая,русский,2023.0,180.0,116.0,нет,18.0
2829,Разрушенный дворец,4.5,6.0,2782,АСТ,твердый переплет,448.0,типографская,русский,2018.0,200.0,125.0,нет,22.596082241301403
2830,Вся грамматика английского языка в схемах и таблицах,4.7,27.0,1481,АСТ,твердый переплет,640.0,газетная,русский,2018.0,145.0,105.0,нет,29.0
2831,Спеши любить,5.0,6.0,2345,АСТ,твердый переплет,224.0,оффсетная,русский,2020.0,208.49660407510987,144.30630990415335,нет,22.596082241301403
2832,Большая книга нумерологии. Цифровой анализ,4.1,11.0,5703,РИПОЛ классик,твердый переплет,1088.0,газетная,русский,2022.0,217.0,151.0,нет,52.0
2833,Тайна «Голубого поезда»,4.830314232902033,17.495748613678373,2991,Эксмо,твердый переплет,320.0,оффсетная,русский,2022.0,199.0,125.0,нет,21.0
2834,Общество мертвых поэтов,4.830314232902033,17.495748613678373,1700,Эксмо,мягкая обложка,224.0,газетная,русский,2023.0,180.0,115.0,нет,9.0
2835,Бессмертный огонь,4.5,6.0,2906,АСТ,твердый переплет,416.0,оффсетная,русский,2019.0,206.0,133.0,нет,24.0
2836,Мечтают ли андроиды об электроовцах?,5.0,2.0,2079,Эксмо,мягкая обложка,320.0,оффсетная,русский,2022.0,200.0,125.0,нет,20.0
2837,Голос монстра,5.0,1.0,2079,Эксмо,мягкая обложка,208.0,пухлая,русский,2023.0,200.0,125.0,нет,14.0
2838,Жребий Салема,4.0,1.0,5218,АСТ,твердый переплет,448.0,оффсетная,русский,2022.0,217.0,150.0,нет,32.0
2839,Осознанное родительство. Как стать опорой своему ребенку и открыть ему дорогу в большой мир,5.0,2.0,2767,Эксмо,мягкая обложка,320.0,газетная,русский,2018.0,210.0,162.0,нет,18.0
2840,The Picture of Dorian Gray,4.830314232902033,17.495748613678373,1801,АСТ,мягкая обложка,384.0,оффсетная,английский,2022.0,185.0,120.0,нет,13.0
2841,Ворону не к лицу кимоно,5.0,1.0,3344,АСТ,твердый переплет,384.0,оффсетная,русский,2021.0,200.0,125.0,нет,20.0
2842,Маленькая злая книга,4.6,87.0,2015,Эксмо,твердый переплет,128.0,оффсетная,русский,2019.0,208.0,148.0,нет,11.0
2843,Щелкунчик и мышиный король,4.8,6.0,1108,Самовар,твердый переплет,120.0,оффсетная,русский,2011.0,222.0,145.0,нет,10.0
2844,Таинственный остров,5.0,45.0,985,Азбука,твердый переплет,576.0,газетная,русский,2021.0,205.0,135.0,нет,26.0
2845,Закат и падение Римской империи,4.830314232902033,17.495748613678373,6226,Азбука,твердый переплет,1312.0,оффсетная,русский,2022.0,220.0,150.0,нет,55.0
2846,Кочевники,4.6,16.0,6400,Книжный клуб,твердый переплет,784.0,оффсетная,русский,2021.0,206.0,206.0,нет,22.596082241301403
2847,Сила настоящего. The Power of Now. Руководство к духовному пробуждению,4.4,7.0,4811,София,твердый переплет,256.0,оффсетная,русский,2019.0,206.0,134.0,нет,16.0
2848,Спаси себя. Книга 2,5.0,11.0,3668,Like Book,твердый переплет,352.0,оффсетная,русский,2022.0,209.0,148.0,нет,23.0
2849,Сеть смерти,4.0,6.0,3313,Эксмо,твердый переплет,320.0,оффсетная,русский,2022.0,208.49660407510987,144.30630990415335,нет,22.596082241301403
2850,Фейнмановские лекции по физике. Современная наука о природе,5.0,2.0,1338,АСТ,мягкая обложка,256.0,оффсетная,русский,2019.0,180.0,116.0,нет,15.0
2851,Тайные виды на гору Фудзи,5.0,2.0,2020,АСТ,мягкая обложка,416.0,газетная,русский,2022.0,180.0,115.0,нет,22.596082241301403
2852,"Человек мыслящий. От нищеты к силе, или Достижение душевного благополучия и покоя",4.3,4.0,2374,Попурри,интегральный переплет,208.0,оффсетная,русский,2023.0,207.0,132.0,нет,10.0
2853,Бремя страстей человеческих,4.9,25.0,1894,АСТ,мягкая обложка,800.0,газетная,русский,2015.0,181.0,117.0,нет,30.0
2854,Война и мир. Комплект из 2 книг,4.8,93.0,1994,Азбука,твердый переплет,1408.0,газетная,русский,2021.0,206.0,130.0,нет,70.0
2855,Возвращение Шерлока Холмса,4.9,18.0,1294,АСТ,мягкая обложка,672.0,газетная,русский,2018.0,179.0,115.0,нет,25.0
2856,Киноспекуляции,5.0,1.0,6775,Индивидуум паблишинг,мягкая обложка,432.0,пухлая,русский,2023.0,210.0,144.0,нет,33.0
2857,Моя жизнь. Мои достижения,4.9,29.0,1815,Астрель,твердый переплет,349.0,оффсетная,русский,2015.0,208.49660407510987,144.30630990415335,нет,22.596082241301403
2858,Основатель Тёмного Пути. Маньхуа. Том 5,5.0,2.0,5962,Комильфо,твердый переплет,216.0,оффсетная,русский,2023.0,213.0,153.0,нет,18.0
2859,Мелкая моторика. Прописи. Сложность 3,4.830314232902033,17.495748613678373,885,Мозаика-Синтез,мягкая обложка,32.0,оффсетная,русский,2023.0,285.0,210.0,нет,3.0
2860,Основы финансовой грамотности. Краткий курс,5.0,1.0,4859,Альпина ПРО,твердый переплет,341.0,оффсетная,русский,2023.0,240.0,170.0,нет,20.0
2861,Королева ничего,4.9,45.0,2510,Эксмо,твердый переплет,480.0,оффсетная,русский,2020.0,200.0,125.0,нет,32.0
2862,Маленький принц,4.9,11.0,991,Росмэн,твердый переплет,96.0,оффсетная,русский,2021.0,200.0,130.0,нет,22.596082241301403
2863,Сияние,4.9,12.0,1695,АСТ,мягкая обложка,640.0,газетная,русский,2019.0,180.0,115.0,нет,24.0
2864,Всё это время,5.0,6.0,2243,Freedom,твердый переплет,384.0,оффсетная,русский,2020.0,208.49660407510987,144.30630990415335,нет,22.596082241301403
2865,Звёздная пыль в их венах,4.830314232902033,17.495748613678373,3763,Freedom,твердый переплет,608.0,газетная,русский,2023.0,208.0,134.0,нет,28.0
2866,Анна Каренина,4.8,47.0,1008,Азбука,твердый переплет,864.0,газетная,русский,2021.0,205.0,138.0,нет,38.0
2867,Большая книга заданий и упражнений по развитию логики малыша,4.9,68.0,3763,Эксмо,твердый переплет,168.0,оффсетная,русский,2015.0,290.0,220.0,нет,15.0
2868,Расскажи мне о море,4.7,66.0,2930,АСТ,твердый переплет,320.0,оффсетная,русский,2016.0,208.49660407510987,144.30630990415335,нет,22.596082241301403
